customer_id,age,gender,subscription_status,previous_purchases,frequency_of_purchases,location
3877,60,Female,No,7.0,Annually,Wisconsin
4251,20,Male,Yes,6.0,Monthly,Chicago
4287,29,Male,Yes,1.0,Monthly,New York
5036,30,Female,No,30.0,Weekly,Los Angeles
4988,46,Other,Yes,0.0,Monthly,Los Angeles
5001,24,Other,Yes,45.0,Weekly,Chicago
1693,56,Male,No,33.0,Bi-Weekly,Utah
1376,42,Male,No,8.0,Annually,Maine
5079,60,Female,Yes,0.0,Quarterly,New York
147,52,Male,Yes,21.0,Fortnightly,Colorado
1694,63,Male,No,45.0,Fortnightly,Tennessee
3547,60,Female,No,37.0,Bi-Weekly,Kansas
828,31,Male,Yes,33.0,Fortnightly,Colorado
497,30,Male,Yes,31.0,Fortnightly,California
1931,66,Male,No,26.0,Weekly,North Carolina
1421,22,Male,No,45.0,Every 3 Months,California
4635,56,Male,No,0.0,Monthly,Phoenix
3494,48,Female,No,35.0,Weekly,New Mexico
2617,61,Male,No,46.0,Annually,Georgia
2827,32,Female,No,23.0,Annually,Florida
2271,27,Male,No,7.0,Weekly,Georgia
3441,45,Female,No,2.0,Weekly,Maryland
2208,69,Male,No,11.0,Annually,New Mexico
3781,54,Female,No,41.0,Quarterly,Mississippi
154,69,Male,Yes,22.0,Annually,North Carolina
1390,59,Male,No,8.0,Fortnightly,Illinois
2312,27,Male,No,10.0,Every 3 Months,Montana
2429,65,Male,No,34.0,Annually,Idaho
2608,41,Male,No,38.0,Every 3 Months,Oklahoma
2429,65,Male,No,34.0,Annually,Idaho
266,32,Male,Yes,17.0,Bi-Weekly,Michigan
2780,61,Female,No,14.0,Fortnightly,Montana
3868,46,Female,No,28.0,Monthly,Maryland
4021,32,Female,Yes,0.0,Quarterly,Houston
4399,40,Female,Yes,0.0,Quarterly,Los Angeles
2413,53,Male,No,8.0,Bi-Weekly,Oregon
1305,64,Male,No,18.0,Every 3 Months,Montana
1378,33,Male,No,42.0,Monthly,Maryland
3809,33,Female,No,6.0,Bi-Weekly,Washington
4339,31,Female,No,0.0,Quarterly,Phoenix
3205,57,Female,No,23.0,Bi-Weekly,New Mexico
4433,32,Male,Yes,0.0,Quarterly,Houston
1860,54,Male,No,29.0,Fortnightly,New Jersey
1869,23,Male,No,44.0,Fortnightly,Indiana
3495,62,Female,No,41.0,Quarterly,Washington
3249,22,Female,No,41.0,Quarterly,Pennsylvania
1773,58,Male,No,1.0,Annually,Hawaii
729,29,Male,Yes,12.0,Every 3 Months,Nebraska
4422,24,Male,Yes,12.0,Quarterly,Chicago
2364,60,Male,No,38.0,Bi-Weekly,Pennsylvania
3446,42,Female,No,3.0,Annually,Florida
3213,27,Female,No,21.0,Weekly,Wyoming
1315,42,Male,No,49.0,Annually,Missouri
2808,56,Female,No,10.0,Fortnightly,Maryland
2463,68,Male,No,31.0,Bi-Weekly,Missouri
2857,65,Female,No,31.0,Monthly,Iowa
2620,68,Male,No,47.0,Weekly,Connecticut
2663,25,Female,No,44.0,Fortnightly,Nebraska
5096,56,Female,Yes,0.0,Weekly,Chicago
3379,49,Female,No,6.0,Quarterly,Minnesota
4829,66,Male,Yes,0.0,Monthly,New York
1244,25,Male,No,22.0,Annually,New Hampshire
615,68,Male,Yes,21.0,Bi-Weekly,Idaho
2642,25,Male,No,20.0,Every 3 Months,Vermont
2061,21,Male,No,23.0,Quarterly,Wisconsin
2889,70,Female,No,25.0,Quarterly,Wisconsin
567,55,Male,Yes,1.0,Fortnightly,Alabama
864,49,Male,Yes,42.0,Fortnightly,Vermont
4374,37,Female,Yes,0.0,Weekly,Chicago
3285,70,Female,No,20.0,Annually,Kentucky
2438,43,Male,No,34.0,Weekly,Wyoming
1296,30,Male,No,50.0,Weekly,New Mexico
4105,44,Male,Yes,0.0,Weekly,Houston
1882,58,Male,No,13.0,Bi-Weekly,New Jersey
4213,67,Male,Yes,7.0,Quarterly,New York
1581,65,Male,No,30.0,Annually,North Dakota
3865,55,Female,No,1.0,Fortnightly,Wyoming
1623,31,Male,No,37.0,Every 3 Months,Missouri
4267,25,Male,Yes,0.0,Weekly,Houston
4487,23,Female,No,0.0,Quarterly,Phoenix
1561,57,Male,No,3.0,Weekly,Oregon
3534,50,Female,No,30.0,Fortnightly,Texas
4060,25,Female,No,0.0,Quarterly,Houston
1544,56,Male,No,24.0,Annually,Wisconsin
3720,20,Female,No,8.0,Every 3 Months,Pennsylvania
4434,47,Male,No,10.0,Weekly,Houston
3655,21,Female,No,10.0,Annually,Arkansas
2239,40,Male,No,18.0,Weekly,Florida
3226,53,Female,No,31.0,Weekly,New Hampshire
181,51,Male,Yes,12.0,Fortnightly,South Dakota
1980,49,Male,No,38.0,Fortnightly,Tennessee
1029,45,Male,Yes,4.0,Fortnightly,Nebraska
2045,49,Male,No,17.0,Fortnightly,Missouri
2119,60,Male,No,28.0,Quarterly,Georgia
1107,52,Male,No,12.0,Fortnightly,Minnesota
1663,63,Male,No,46.0,Fortnightly,New Mexico
4650,28,Other,No,12.0,Weekly,Houston
433,47,Male,Yes,26.0,Weekly,Indiana
2117,67,Male,No,50.0,Bi-Weekly,Kansas
4810,53,Male,Yes,0.0,Quarterly,Los Angeles
3402,44,Female,No,39.0,Weekly,Nevada
4380,61,Other,No,9.0,Quarterly,Chicago
3610,21,Female,No,31.0,Monthly,New Mexico
2020,31,Male,No,23.0,Fortnightly,Idaho
3555,39,Female,No,5.0,Fortnightly,Louisiana
765,55,Male,Yes,6.0,Quarterly,Virginia
1845,60,Male,No,31.0,Annually,South Dakota
778,55,Male,Yes,37.0,Weekly,Wyoming
4699,45,Female,No,0.0,Weekly,Chicago
91,25,Male,Yes,29.0,Monthly,South Carolina
3284,47,Female,No,10.0,Every 3 Months,North Carolina
588,29,Male,Yes,48.0,Every 3 Months,Washington
2115,37,Male,No,12.0,Annually,Vermont
1017,20,Male,Yes,15.0,Every 3 Months,Idaho
2610,66,Male,No,18.0,Bi-Weekly,Arkansas
4920,32,Male,Yes,41.0,Weekly,Houston
442,43,Male,Yes,32.0,Annually,Florida
1711,19,Male,No,7.0,Quarterly,Arkansas
955,60,Male,Yes,18.0,Every 3 Months,Louisiana
4421,57,Female,No,0.0,Weekly,Phoenix
3646,38,Female,No,31.0,Every 3 Months,Colorado
2841,40,Female,No,41.0,Annually,West Virginia
1551,66,Male,No,40.0,Quarterly,Arkansas
1012,43,Male,Yes,32.0,Fortnightly,Montana
680,56,Male,Yes,37.0,Fortnightly,Michigan
3561,18,Female,No,5.0,Annually,Kansas
1708,25,Male,No,25.0,Bi-Weekly,Nevada
4196,19,Female,Yes,0.0,Quarterly,Los Angeles
124,57,Male,Yes,46.0,Weekly,Louisiana
1042,36,Male,Yes,11.0,Fortnightly,Minnesota
4117,34,Other,Yes,0.0,Weekly,Los Angeles
3076,54,Female,No,21.0,Every 3 Months,Utah
1363,41,Male,No,29.0,Weekly,Colorado
36,54,Male,Yes,48.0,Bi-Weekly,Massachusetts
118,50,Male,Yes,29.0,Fortnightly,South Dakota
1524,54,Male,No,35.0,Annually,Georgia
4840,35,Male,Yes,0.0,Monthly,New York
1423,44,Male,No,3.0,Bi-Weekly,Texas
4690,22,Female,No,1.0,Quarterly,Houston
3745,24,Female,No,26.0,Fortnightly,New Jersey
4791,30,Other,Yes,0.0,Monthly,Houston
1335,46,Male,No,12.0,Monthly,West Virginia
2874,44,Female,No,8.0,Monthly,Montana
4229,68,Other,No,0.0,Weekly,New York
2877,65,Female,No,5.0,Fortnightly,New Mexico
2002,51,Male,No,2.0,Fortnightly,Wyoming
3641,47,Female,No,17.0,Monthly,Minnesota
1073,48,Male,No,34.0,Fortnightly,Idaho
4157,40,Male,Yes,0.0,Quarterly,Phoenix
3273,58,Female,No,34.0,Quarterly,Texas
5013,54,Female,No,8.0,Quarterly,Phoenix
3669,59,Female,No,18.0,Annually,Michigan
3540,29,Female,No,17.0,Bi-Weekly,New York
4554,33,Female,No,22.0,Monthly,Los Angeles
1388,21,Male,No,20.0,Monthly,Maryland
4890,36,Female,Yes,0.0,Weekly,Phoenix
2927,64,Female,No,9.0,Weekly,Maryland
2116,44,Male,No,16.0,Bi-Weekly,Rhode Island
1114,28,Male,No,11.0,Bi-Weekly,Maryland
3832,36,Female,No,16.0,Every 3 Months,Nevada
1746,40,Male,No,27.0,Weekly,West Virginia
3569,29,Female,No,14.0,Quarterly,Arkansas
2762,31,Female,No,3.0,Every 3 Months,Michigan
2538,44,Male,No,30.0,Fortnightly,Maine
3330,34,Female,No,1.0,Bi-Weekly,New Jersey
4495,21,Female,No,35.0,Monthly,Los Angeles
3793,43,Female,No,2.0,Fortnightly,Massachusetts
3391,32,Female,No,38.0,Annually,Oregon
676,64,Male,Yes,9.0,Annually,Arkansas
894,33,Male,Yes,14.0,Monthly,Nebraska
1905,22,Male,No,46.0,Monthly,Nevada
2224,30,Male,No,5.0,Quarterly,Kansas
4335,22,Other,No,1.0,Weekly,Los Angeles
4177,51,Other,No,0.0,Monthly,Los Angeles
1589,48,Male,No,3.0,Monthly,Vermont
3015,24,Female,No,38.0,Every 3 Months,Utah
2306,68,Male,No,47.0,Weekly,Maine
3288,24,Female,No,38.0,Weekly,West Virginia
4178,63,Other,Yes,15.0,Quarterly,Houston
2010,37,Male,No,26.0,Bi-Weekly,Alabama
2558,70,Male,No,17.0,Fortnightly,Oklahoma
1508,66,Male,No,7.0,Annually,Pennsylvania
123,40,Male,Yes,44.0,Fortnightly,Washington
2955,33,Female,No,15.0,Annually,South Dakota
1448,23,Male,No,25.0,Monthly,New Mexico
4936,58,Female,No,0.0,Weekly,Houston
1822,57,Male,No,29.0,Quarterly,Maine
2237,23,Male,No,18.0,Fortnightly,Louisiana
4144,22,Female,Yes,14.0,Quarterly,Chicago
7,63,Male,Yes,49.0,Quarterly,Montana
1682,24,Male,No,14.0,Bi-Weekly,Virginia
1253,28,Male,No,8.0,Quarterly,Massachusetts
4503,32,Male,No,0.0,Quarterly,Chicago
4350,64,Other,No,14.0,Weekly,Chicago
204,70,Male,Yes,18.0,Weekly,Indiana
2976,61,Female,No,48.0,Every 3 Months,Georgia
288,56,Male,Yes,18.0,Fortnightly,Delaware
2741,19,Female,No,34.0,Fortnightly,Pennsylvania
4648,46,Male,No,25.0,Monthly,Phoenix
2781,33,Female,No,29.0,Fortnightly,Ohio
4731,35,Male,No,47.0,Weekly,New York
4507,20,Male,Yes,9.0,Quarterly,Chicago
1856,60,Male,No,9.0,Annually,Rhode Island
4570,56,Other,No,10.0,Monthly,New York
3386,62,Female,No,16.0,Every 3 Months,Rhode Island
3507,18,Female,No,12.0,Fortnightly,Illinois
5019,26,Female,No,4.0,Quarterly,Los Angeles
4366,66,Female,No,6.0,Quarterly,New York
1794,65,Male,No,45.0,Every 3 Months,Iowa
4797,38,Male,No,15.0,Monthly,Houston
4930,25,Other,No,0.0,Quarterly,Los Angeles
2931,38,Female,No,14.0,Monthly,Mississippi
3366,43,Female,No,45.0,Every 3 Months,Tennessee
2251,41,Male,No,19.0,Weekly,Colorado
3568,32,Female,No,26.0,Monthly,New Mexico
3283,24,Female,No,5.0,Monthly,California
2933,65,Female,No,3.0,Quarterly,Alaska
444,22,Male,Yes,24.0,Annually,Hawaii
1598,43,Male,No,34.0,Quarterly,Mississippi
4916,33,Other,No,18.0,Weekly,Phoenix
4904,20,Female,No,29.0,Weekly,New York
2356,22,Male,No,12.0,Monthly,Tennessee
1587,25,Male,No,21.0,Weekly,Oklahoma
2392,42,Male,No,31.0,Quarterly,Michigan
3698,55,Female,No,39.0,Weekly,Pennsylvania
46,50,Male,Yes,25.0,Annually,Tennessee
743,64,Male,Yes,21.0,Quarterly,Nevada
4613,36,Male,No,39.0,Quarterly,Los Angeles
4752,47,Male,Yes,0.0,Weekly,Chicago
1718,29,Male,No,16.0,Bi-Weekly,Hawaii
4657,27,Female,No,0.0,Weekly,New York
1903,31,Male,No,21.0,Monthly,New Mexico
1986,23,Male,No,6.0,Fortnightly,Tennessee
4308,69,Female,No,0.0,Weekly,Houston
179,61,Male,Yes,21.0,Quarterly,Idaho
3608,50,Female,No,20.0,Bi-Weekly,New Mexico
3065,22,Female,No,49.0,Quarterly,Idaho
2049,45,Male,No,35.0,Quarterly,Michigan
5000,50,Female,No,0.0,Quarterly,Los Angeles
260,32,Male,Yes,13.0,Annually,Louisiana
4063,54,Female,No,0.0,Quarterly,Chicago
1607,55,Male,No,4.0,Fortnightly,Kansas
2747,39,Female,No,21.0,Every 3 Months,Ohio
1223,58,Male,No,27.0,Annually,Indiana
1665,19,Male,No,35.0,Weekly,Minnesota
1096,19,Male,No,30.0,Quarterly,Tennessee
2944,29,Female,No,37.0,Monthly,Virginia
819,59,Male,Yes,34.0,Monthly,Idaho
3593,61,Female,No,18.0,Fortnightly,New Jersey
1514,22,Male,No,27.0,Monthly,Texas
887,19,Male,Yes,48.0,Monthly,Utah
908,32,Male,Yes,34.0,Bi-Weekly,Missouri
3871,61,Female,No,19.0,Every 3 Months,Ohio
3211,30,Female,No,43.0,Bi-Weekly,Nevada
719,22,Male,Yes,25.0,Annually,Florida
4465,60,Female,No,0.0,Quarterly,Houston
2784,19,Female,No,26.0,Quarterly,Virginia
4200,68,Other,Yes,0.0,Weekly,Chicago
3612,63,Female,No,30.0,Annually,Washington
2975,57,Female,No,34.0,Weekly,Tennessee
2072,69,Male,No,37.0,Quarterly,South Carolina
2743,27,Female,No,47.0,Annually,Texas
4254,59,Other,Yes,13.0,Quarterly,New York
1765,61,Male,No,34.0,Quarterly,Delaware
273,48,Male,Yes,37.0,Bi-Weekly,Oregon
5018,39,Other,Yes,0.0,Monthly,New York
1243,56,Male,No,15.0,Quarterly,Nevada
4467,25,Female,Yes,0.0,Monthly,Houston
3287,45,Female,No,4.0,Fortnightly,Illinois
3777,19,Female,No,10.0,Fortnightly,Alaska
832,66,Male,Yes,47.0,Every 3 Months,Washington
2891,39,Female,No,23.0,Monthly,North Dakota
1003,55,Male,Yes,3.0,Bi-Weekly,North Dakota
4675,70,Female,No,0.0,Monthly,New York
4750,38,Other,Yes,41.0,Weekly,Los Angeles
2330,49,Male,No,42.0,Annually,Nebraska
1699,25,Male,No,46.0,Quarterly,Iowa
227,29,Male,Yes,5.0,Monthly,Texas
1533,68,Male,No,5.0,Every 3 Months,Wisconsin
2095,53,Male,No,19.0,Annually,South Carolina
2094,21,Male,No,4.0,Annually,Washington
3741,42,Female,No,26.0,Bi-Weekly,Virginia
3304,20,Female,No,4.0,Fortnightly,Mississippi
534,57,Male,Yes,17.0,Weekly,North Carolina
2736,46,Female,No,2.0,Bi-Weekly,California
1037,68,Male,Yes,13.0,Monthly,Hawaii
2660,35,Female,No,46.0,Fortnightly,Kansas
1325,39,Male,No,11.0,Fortnightly,Indiana
4446,50,Other,Yes,30.0,Weekly,Los Angeles
1234,46,Male,No,40.0,Every 3 Months,Utah
477,21,Male,Yes,2.0,Fortnightly,Connecticut
188,19,Male,Yes,1.0,Bi-Weekly,Georgia
3727,47,Female,No,36.0,Every 3 Months,Idaho
471,50,Male,Yes,6.0,Every 3 Months,Minnesota
2867,54,Female,No,19.0,Annually,Connecticut
4592,57,Female,No,49.0,Quarterly,New York
4902,29,Other,Yes,0.0,Quarterly,New York
51,49,Male,Yes,39.0,Bi-Weekly,Maryland
4458,66,Female,Yes,0.0,Monthly,Phoenix
659,62,Male,Yes,20.0,Weekly,Louisiana
2932,36,Female,No,49.0,Bi-Weekly,Alabama
4848,48,Male,Yes,0.0,Weekly,Chicago
4786,47,Female,No,0.0,Quarterly,Los Angeles
286,29,Male,Yes,3.0,Bi-Weekly,Kentucky
1865,19,Male,No,21.0,Quarterly,Wyoming
1254,39,Male,No,49.0,Annually,Montana
2529,52,Male,No,31.0,Monthly,Alabama
4800,30,Male,No,0.0,Monthly,New York
4787,23,Other,Yes,0.0,Quarterly,Houston
2334,33,Male,No,1.0,Every 3 Months,Kansas
4084,60,Other,Yes,0.0,Quarterly,Chicago
3281,45,Female,No,5.0,Monthly,New York
382,66,Male,Yes,3.0,Every 3 Months,Maine
925,52,Male,Yes,37.0,Quarterly,Kansas
4226,41,Female,No,0.0,Monthly,Chicago
2852,58,Female,No,42.0,Monthly,Nevada
3155,27,Female,No,32.0,Quarterly,Connecticut
764,61,Male,Yes,6.0,Monthly,North Carolina
1069,55,Male,No,47.0,Weekly,Wyoming
3471,19,Female,No,31.0,Bi-Weekly,West Virginia
2940,32,Female,No,34.0,Weekly,Kentucky
3139,47,Female,No,40.0,Every 3 Months,Kentucky
852,35,Male,Yes,19.0,Monthly,Massachusetts
1909,18,Male,No,19.0,Bi-Weekly,Georgia
3784,39,Female,No,17.0,Fortnightly,Maine
2753,48,Female,No,30.0,Bi-Weekly,Colorado
1487,25,Male,No,23.0,Every 3 Months,Idaho
694,46,Male,Yes,30.0,Every 3 Months,Vermont
4740,31,Female,Yes,0.0,Monthly,Phoenix
2949,61,Female,No,38.0,Bi-Weekly,Vermont
896,40,Male,Yes,33.0,Quarterly,Mississippi
3679,56,Female,No,29.0,Fortnightly,Texas
2196,58,Male,No,2.0,Monthly,New York
3080,48,Female,No,4.0,Annually,Wyoming
667,35,Male,Yes,30.0,Quarterly,Colorado
4210,44,Male,Yes,0.0,Weekly,Phoenix
3111,19,Female,No,2.0,Bi-Weekly,Texas
4461,57,Female,Yes,21.0,Monthly,Chicago
209,57,Male,Yes,17.0,Monthly,Wisconsin
4139,55,Male,No,0.0,Weekly,Houston
2200,39,Male,No,40.0,Monthly,North Carolina
190,36,Male,Yes,4.0,Weekly,West Virginia
4370,46,Other,Yes,12.0,Monthly,New York
4569,61,Other,No,0.0,Quarterly,Chicago
22,31,Male,Yes,22.0,Quarterly,North Carolina
3600,37,Female,No,4.0,Weekly,Kansas
1966,67,Male,No,25.0,Quarterly,Indiana
1091,38,Male,No,27.0,Fortnightly,Connecticut
4387,61,Other,Yes,0.0,Quarterly,Chicago
2642,25,Male,No,20.0,Every 3 Months,Vermont
3414,34,Female,No,16.0,Bi-Weekly,Delaware
2839,51,Female,No,2.0,Weekly,Maine
900,65,Male,Yes,20.0,Annually,Rhode Island
2483,69,Male,No,46.0,Every 3 Months,Arizona
2454,21,Male,No,13.0,Annually,Iowa
4540,49,Female,No,15.0,Quarterly,Houston
703,18,Male,Yes,1.0,Weekly,Montana
4877,31,Female,No,13.0,Quarterly,Phoenix
1988,69,Male,No,4.0,Quarterly,Vermont
2615,18,Male,No,36.0,Fortnightly,North Dakota
1522,29,Male,No,50.0,Weekly,Washington
75,49,Male,Yes,3.0,Monthly,Indiana
3665,63,Female,No,1.0,Fortnightly,Missouri
4301,59,Male,No,12.0,Monthly,Phoenix
1683,65,Male,No,37.0,Bi-Weekly,New York
2011,24,Male,No,3.0,Bi-Weekly,Texas
3043,53,Female,No,14.0,Every 3 Months,South Dakota
2282,28,Male,No,41.0,Annually,Kansas
4279,42,Other,No,5.0,Weekly,Houston
3311,45,Female,No,12.0,Fortnightly,Iowa
185,32,Male,Yes,40.0,Fortnightly,Hawaii
4665,66,Female,Yes,0.0,Monthly,Los Angeles
1246,42,Male,No,30.0,Weekly,New York
4285,18,Female,Yes,6.0,Monthly,Houston
1602,65,Male,No,33.0,Monthly,Indiana
333,19,Male,Yes,5.0,Monthly,New York
3621,60,Female,No,28.0,Fortnightly,Louisiana
2064,61,Male,No,32.0,Monthly,Indiana
4082,18,Male,Yes,10.0,Weekly,Los Angeles
963,29,Male,Yes,26.0,Fortnightly,Michigan
4312,35,Other,Yes,9.0,Weekly,Los Angeles
3755,46,Female,No,10.0,Every 3 Months,Nebraska
4773,68,Other,Yes,28.0,Weekly,Phoenix
4605,20,Male,No,36.0,Quarterly,New York
3363,50,Female,No,48.0,Fortnightly,Tennessee
3248,53,Female,No,12.0,Fortnightly,Arkansas
1469,42,Male,No,46.0,Fortnightly,Arkansas
109,70,Male,Yes,32.0,Bi-Weekly,Montana
3070,62,Female,No,17.0,Quarterly,Delaware
4861,30,Other,Yes,16.0,Quarterly,Phoenix
2536,47,Male,No,39.0,Fortnightly,Vermont
4091,44,Other,Yes,0.0,Quarterly,Houston
386,67,Male,Yes,12.0,Bi-Weekly,West Virginia
4962,44,Other,No,28.0,Quarterly,Los Angeles
4745,66,Male,Yes,0.0,Weekly,Houston
5008,63,Other,No,0.0,Monthly,Los Angeles
1267,20,Male,No,14.0,Every 3 Months,North Dakota
4202,65,Male,No,42.0,Monthly,Los Angeles
790,33,Male,Yes,4.0,Bi-Weekly,Idaho
898,29,Male,Yes,46.0,Weekly,Illinois
3577,29,Female,No,12.0,Bi-Weekly,Maine
1523,38,Male,No,5.0,Monthly,Tennessee
1727,57,Male,No,45.0,Weekly,Indiana
2472,30,Male,No,1.0,Annually,Oklahoma
4746,60,Other,No,0.0,Weekly,New York
2449,54,Male,No,38.0,Bi-Weekly,Tennessee
645,68,Male,Yes,37.0,Weekly,Louisiana
4291,21,Female,Yes,43.0,Quarterly,Houston
1440,25,Male,No,25.0,Fortnightly,New Mexico
1022,55,Male,Yes,39.0,Weekly,Massachusetts
2785,33,Female,No,12.0,Every 3 Months,Idaho
2349,54,Male,No,16.0,Every 3 Months,Maine
487,38,Male,Yes,37.0,Every 3 Months,New Mexico
1928,40,Male,No,8.0,Every 3 Months,Florida
904,44,Male,Yes,3.0,Quarterly,Washington
5031,69,Other,No,0.0,Quarterly,Los Angeles
1118,25,Male,No,24.0,Monthly,California
1221,67,Male,No,36.0,Quarterly,Kentucky
366,55,Male,Yes,50.0,Quarterly,West Virginia
1767,60,Male,No,27.0,Bi-Weekly,Alaska
3598,29,Female,No,18.0,Quarterly,New Mexico
2250,42,Male,No,29.0,Weekly,Wyoming
769,64,Male,Yes,45.0,Weekly,Illinois
3378,37,Female,No,18.0,Fortnightly,Kentucky
2765,63,Female,No,2.0,Weekly,Arizona
626,49,Male,Yes,1.0,Weekly,Delaware
4596,42,Other,Yes,0.0,Weekly,Phoenix
4046,57,Female,Yes,21.0,Weekly,Phoenix
3885,47,Female,No,3.0,Weekly,Maryland
4184,55,Male,No,0.0,Weekly,New York
103,51,Male,Yes,35.0,Quarterly,Oklahoma
3078,60,Female,No,33.0,Bi-Weekly,Illinois
3607,41,Female,No,41.0,Annually,Minnesota
3795,44,Female,No,27.0,Weekly,South Dakota
2352,38,Male,No,25.0,Bi-Weekly,New Hampshire
3733,36,Female,No,28.0,Annually,Indiana
636,27,Male,Yes,28.0,Quarterly,South Carolina
3435,31,Female,No,6.0,Fortnightly,Ohio
3316,48,Female,No,4.0,Every 3 Months,Kentucky
3233,45,Female,No,19.0,Monthly,Massachusetts
1790,52,Male,No,43.0,Quarterly,Arizona
4539,23,Other,Yes,46.0,Monthly,Los Angeles
2029,29,Male,No,10.0,Bi-Weekly,Ohio
1808,34,Male,No,37.0,Fortnightly,Vermont
4386,39,Other,No,21.0,Quarterly,Phoenix
337,36,Male,Yes,16.0,Annually,Rhode Island
625,55,Male,Yes,21.0,Annually,South Carolina
3372,49,Female,No,28.0,Annually,Colorado
902,60,Male,Yes,34.0,Monthly,Missouri
327,62,Male,Yes,48.0,Weekly,New Jersey
216,62,Male,Yes,24.0,Bi-Weekly,New Jersey
3744,62,Female,No,36.0,Quarterly,Idaho
4610,44,Female,Yes,0.0,Quarterly,Chicago
2030,25,Male,No,40.0,Quarterly,Montana
3064,26,Female,No,24.0,Fortnightly,Connecticut
2597,63,Male,No,35.0,Monthly,Louisiana
2369,29,Male,No,6.0,Every 3 Months,New Jersey
1913,29,Male,No,5.0,Bi-Weekly,Colorado
3171,65,Female,No,10.0,Fortnightly,Rhode Island
3209,61,Female,No,42.0,Weekly,Indiana
43,20,Male,Yes,15.0,Annually,Tennessee
52,59,Male,Yes,7.0,Quarterly,Vermont
2635,26,Male,No,20.0,Every 3 Months,North Carolina
3267,49,Female,No,33.0,Weekly,Alabama
1965,40,Male,No,50.0,Monthly,West Virginia
1275,54,Male,No,37.0,Quarterly,Missouri
2748,18,Female,No,21.0,Every 3 Months,West Virginia
710,49,Male,Yes,23.0,Monthly,Massachusetts
2577,20,Male,No,19.0,Quarterly,New Hampshire
4430,52,Female,No,35.0,Monthly,Los Angeles
1120,34,Male,No,36.0,Weekly,Louisiana
1920,34,Male,No,20.0,Bi-Weekly,Virginia
283,21,Male,Yes,9.0,Monthly,Minnesota
4262,23,Male,Yes,29.0,Monthly,New York
498,43,Male,Yes,31.0,Weekly,Oklahoma
532,50,Male,Yes,42.0,Weekly,Vermont
1152,41,Male,No,24.0,Weekly,Ohio
1360,27,Male,No,26.0,Fortnightly,North Carolina
1156,67,Male,No,47.0,Quarterly,Tennessee
4946,66,Other,Yes,4.0,Weekly,Chicago
2329,45,Male,No,29.0,Bi-Weekly,North Dakota
1662,64,Male,No,21.0,Quarterly,Iowa
2248,34,Male,No,18.0,Annually,Florida
2812,69,Female,No,19.0,Quarterly,Ohio
1466,46,Male,No,42.0,Bi-Weekly,Nebraska
621,33,Male,Yes,10.0,Every 3 Months,Rhode Island
1644,38,Male,No,6.0,Monthly,Ohio
1823,66,Male,No,4.0,Annually,Connecticut
1149,34,Male,No,10.0,Fortnightly,Florida
579,69,Male,Yes,22.0,Fortnightly,Maine
1326,28,Male,No,1.0,Monthly,Oregon
1733,45,Male,No,36.0,Every 3 Months,Rhode Island
112,26,Male,Yes,9.0,Annually,Massachusetts
3734,25,Female,No,6.0,Every 3 Months,Illinois
5059,62,Other,Yes,28.0,Quarterly,Phoenix
4701,55,Male,Yes,45.0,Monthly,Houston
1862,29,Male,No,19.0,Monthly,South Dakota
2139,67,Male,No,36.0,Quarterly,Mississippi
593,60,Male,Yes,42.0,Every 3 Months,North Dakota
4529,69,Female,Yes,0.0,Quarterly,New York
1810,58,Male,No,6.0,Fortnightly,Alaska
3792,40,Female,No,1.0,Weekly,Texas
2453,68,Male,No,45.0,Every 3 Months,New York
2104,30,Male,No,21.0,Weekly,Indiana
1930,59,Male,No,46.0,Quarterly,Hawaii
2415,26,Male,No,14.0,Bi-Weekly,Virginia
1138,46,Male,No,16.0,Every 3 Months,New Mexico
1105,35,Male,No,8.0,Quarterly,Delaware
3864,40,Female,No,28.0,Fortnightly,New Hampshire
2193,41,Male,No,9.0,Monthly,Virginia
3053,48,Female,No,7.0,Fortnightly,Maine
1850,30,Male,No,35.0,Monthly,New Mexico
2797,55,Female,No,21.0,Annually,Oklahoma
756,66,Male,Yes,22.0,Weekly,Florida
2470,68,Male,No,27.0,Annually,Maryland
1477,39,Male,No,18.0,Monthly,Wyoming
4874,43,Female,Yes,0.0,Quarterly,New York
4556,20,Male,Yes,12.0,Weekly,Phoenix
64,33,Male,Yes,43.0,Weekly,Arizona
4038,45,Female,No,14.0,Monthly,Chicago
1811,41,Male,No,16.0,Bi-Weekly,Maryland
2495,42,Male,No,26.0,Annually,Oklahoma
4948,26,Female,Yes,0.0,Quarterly,Los Angeles
2333,36,Male,No,10.0,Monthly,South Carolina
1926,59,Male,No,44.0,Fortnightly,Utah
811,52,Male,Yes,32.0,Bi-Weekly,South Dakota
428,58,Male,Yes,6.0,Quarterly,Illinois
1705,56,Male,No,19.0,Every 3 Months,Idaho
2390,25,Male,No,17.0,Every 3 Months,Kansas
2804,46,Female,No,31.0,Monthly,Idaho
4609,29,Other,No,44.0,Weekly,Los Angeles
3465,36,Female,No,12.0,Annually,Utah
5047,67,Other,No,0.0,Monthly,New York
4030,41,Male,Yes,34.0,Quarterly,Phoenix
1289,66,Male,No,34.0,Bi-Weekly,South Dakota
4524,20,Male,No,0.0,Weekly,Phoenix
3296,70,Female,No,15.0,Weekly,West Virginia
4855,60,Male,Yes,0.0,Weekly,Phoenix
4667,53,Female,No,0.0,Monthly,Los Angeles
1167,48,Male,No,22.0,Fortnightly,Connecticut
